LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,12.07160025,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,11.75038857,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,12.01234202,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,12.12333446,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,11.75913084,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,11.4755488,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,11.930408,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,12.4268521,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,12.35955679,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,12.31110023,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,12.4011,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,12.4411,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,12.4811,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,12.5211,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,12.5611,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,12.6011,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,12.6411,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,12.6811,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,12.7211,
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,12.7611,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,420.0862772,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,444.564269,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,455.720113,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,481.229494,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,483.4770692,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,497.2076124,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,505.3935856,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,562.4003708,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,581.2835328,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,614.2476056,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,633.1787988,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,674.4602402,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,697.7650144,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,705.1159936,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,766.9552732,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,788.2988076,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,835.8613056,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,805.8593548,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,833.6634704,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,840.4195388,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1023.405129,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1034.087475,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1043.109296,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1080.846547,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1108.630304,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,1176.937997,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1203.006378,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1222.78682,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1234.765069,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1255.690043,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1301.854476,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1346.28188,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1392.997991,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1404.541812,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,1414.732979,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,1423.924996,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,1432.520562,
AUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,1435.535402,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,0.0001,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,3911.26059,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,4447.927766,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,5650.752824,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,7554.419717,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,9644.104226,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,8592.5066,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,9969.555215,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,10819.72245,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,11457.73899,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,12141.0355,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,11825.80119,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,11922.50187,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,12475.66081,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,12407.67159,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,13322.10069,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,13848.44715,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,14893.85758,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,15901.30647,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,16425.37382,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,16734.9564,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,17041.70106,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,18081.47892,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,18387.64182,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,17506.69428,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,18029.72443,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,19086.01881,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,19027.85722,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,19599.54046,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,20194.40603,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,20492.11371,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,20858.00674,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,21221.11392,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,21575.27948,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,21945.46815,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,22301.36485,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,22624.89313,
CHN,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,22958.79767,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,395.2400902,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,436.9350976,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,566.4551171,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,628.9101342,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,635.8131493,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,658.5200585,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,682.0201195,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,727.6630639,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,747.5080956,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,754.9391259,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,840.9451073,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,896.2770775,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,953.1720971,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,1106.663064,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,1170.988137,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,1235.140115,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,1356.794167,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1505.559182,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1567.931985,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,1998.988137,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1877.549172,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1954.833108,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1896.493142,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1960.844094,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,2023.376077,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,2072.00303,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,2081.960305,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,2114.0001,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,2157.895893,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,2201.245659,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,2244.000344,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,2285.733469,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,2326.91776,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,2367.711692,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,2407.279418,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,2446.352407,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,2484.546946,
IRN,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,2522.890603,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,385.6050805,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,471.4400719,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,556.1830834,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,640.7060937,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,680.8931054,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,705.1041039,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,713.698098,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,723.3581322,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,734.7731103,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,757.7580956,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,739.1171044,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,779.6221093,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,849.6860741,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,870.3620995,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,933.0170678,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,979.6770409,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,1039.762185,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1102.734109,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1147.699075,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,1180.914163,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1280.687112,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1325.931008,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1388.616067,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1472.18113,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1590.551125,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,1630.525124,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1648.214089,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1670.0001,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1700.096938,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,1729.16327,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,1758.305101,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1787.063913,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1816.08818,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1845.538828,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,1875.032944,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,1904.430651,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,1933.474415,
MYS,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,1962.280944,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,105.1320962,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,109.5551079,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,116.8041009,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,152.5087975,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,136.8848961,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,154.4706963,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,151.6505974,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,148.498803,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,141.3071068,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,146.3001031,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,155.1520928,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,142.0141076,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,144.009652,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,140.7110985,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,144.6261071,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,155.8784264,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,147.5750969,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,157.6371087,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,138.4590996,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,131.0351647,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,155.6550988,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,172.5870904,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,182.2143792,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,184.8754967,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,190.0973748,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,194.7498559,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,179.325631,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,189.3276757,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,189.782299,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,191.4915337,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,192.843677,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,194.5147074,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,195.983947,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,197.0629282,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,198.2052429,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,199.2889319,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,200.307755,
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,201.2850419,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,34802.81767,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,40883.8633,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,44606.29476,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,47358.50417,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,51659.64326,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,55714.87325,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,55785.59712,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,59515.40498,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,61282.89854,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,64235.79113,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,67804.46405,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,70664.82064,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,73670.32476,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,75380.34713,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,77617.45159,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,80267.58772,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,83164.68166,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,88195.65942,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,92648.33925,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,95261.32066,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,99392.33099,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,103841.523,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,106481.0825,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,109385.749,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,111607.9558,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,115619.0543,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,118515.9438,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,119920.2987,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,123120.9713,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2019,125247.6374,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2020,127050.4613,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,128624.4961,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,130401.4494,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,132141.612,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2024,133966.2074,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,135668.6715,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,137234.0413,
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,138920.5894,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1990,0.0001,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1991,686.147428,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1992,656.4266225,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1993,663.140945,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1994,652.496224,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1995,656.122633,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1996,713.345151,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1997,761.7536663,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1998,710.6942146,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,1999,754.0703707,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2000,719.3778457,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2001,674.7105553,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2002,700.181406,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2003,727.7153944,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2004,815.5971833,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2005,783.7826375,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2006,792.608861,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2007,722.100606,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2008,711.3598358,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2009,728.7715632,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2010,801.044672,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2011,749.7841649,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2012,734.0557677,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2013,788.8133868,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2014,761.3927031,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2015,498.7096259,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2016,566.829651,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2017,737.229651,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2018,740.9293943,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2019,768.3789425,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2020,738.1442715,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2021,706.6414082,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2022,712.9462608,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2023,718.8825557,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2024,713.9328223,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2025,709.0545144,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2026,729.3152926,
AUS,MEATCONSUMP,BEEF,THND_TONNE,A,2027,709.3892392,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,44.72894,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,59.1194,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,64.4951,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,66.5816,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,70.4451,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,44.175755,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,43.860576,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,54.704233,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,57.993377,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,66.793762,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,80.292483,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,86.1936,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,87.904104,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,118.7749696,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,103.2570178,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,86.04109722,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,83.70230039,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,86.35253873,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,85.73138243,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,77.26124435,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,72.86533352,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,70.45013841,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,65.89928555,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,74.95501213,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,74.99494709,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,76.71047954,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,73.69395109,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,74.51570076,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,77.29399186,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,77.73939425,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2020,78.48073956,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,79.38885639,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,80.05493714,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2023,80.43852387,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,81.08775253,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,81.67125245,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,82.29699742,
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,82.88224997,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1990,121.6530999,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1991,121.1911095,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1992,131.4650963,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1993,144.0870904,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1994,156.6610955,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1995,171.0481042,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1996,182.8290948,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1997,198.2321099,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1998,221.1791161,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1999,238.122094,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2000,246.9970788,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2001,269.9881371,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2002,268.6070946,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2003,288.0350731,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2004,273.4431237,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2005,286.7201012,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2006,340.052102,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2007,354.2721032,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2008,387.5571068,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2009,371.4170922,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2010,385.4641198,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2011,409.9900597,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2012,435.0641259,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2013,440.7281273,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2014,406.9040917,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2015,401.4610985,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2016,419.5871056,
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2017,431.0001,
